"hgnc_symbol","BF_in_ptv","BF_in_misb","BF_in_misa","BF_cc_ptv","BF_cc_misb","BF_cc_misa","BF_dn_ptv","BF_dn_misb","BF_dn_misa"
"MYO9A",0.0112943603397392,1,0.353897964282736,0.797709725412858,1,0.986453861756292,1.159038532009,1,1
"MYO9B",0.15078530416376,0.867848233304937,0.0620936089833854,1.21663309732438,1.06825955581858,1.02739396319169,1,1,1
"MYOC",0.999999999999999,1,1,1,1,1,1,1,1
"MYOD1",1.00836103459658,1,0.31404053546245,1,1,0.979034169467408,1,1,1
"MYORG",1,1,0.560784976943835,1,1,1.14516944967279,1,1,1
"MYOT",0.935966994187361,1,1,1.24549943437449,1,1,1,1,1
"MYOZ1",0.999999999999999,1,1,1,1,1,1,1,1
"MYOZ2",1.00062705390264,1,1,1,1,1,1,1,1
"MYOZ3",1,1,0.956320268707067,1,1,1.01920116604107,1,1,1
"MYPN",0.323090397018884,1,1,0.416543504727089,1,1,1,1,1
"MYRF",1,0.0895011501543236,0.392444689823552,1,0.699722555582019,0.966018391251878,1,1,1
"MYRIP",0.226517159713079,1,1,0.49428496515966,1,1,1,1,1
"MYSM1",0.19179081599448,0.127017066957984,0.719012697270511,0.588438147640928,1,1.00710398508871,1,1,1
"MYT1L",1,0.0859804564264476,0.384402566973497,1.45538653106656,1.28290492475135,1.16513188519206,678.988964743059,19824.1739775916,1
"N4BP2",0.525657066370246,1,1,1,1,1,1,1,1
"NAA30",0.773834544355578,0.880073001988139,0.843284762799497,1,0.841172280358843,1,1,1,1
"NAA60",1,1,0.861817011425648,1,1,1.03007640940633,1,1,1
"NAA80",1.01437774314386,1,1,1,1,1,1,1,1
"NAALADL2",0.247965930435878,1,1,1.26843042128527,1,1,1,1,1
"NAB1",0.887022321162642,1,0.943177422040873,1,1,0.950721946809183,1,1,1
"NAB2",0.850365184565715,0.334502104417788,0.500312163665156,1.54684660463988,0.380943198382621,1.14579504658922,1,1,1
"NADK2",0.84590381312241,0.210961255828935,0.803250773315749,1.09387160128793,1,0.953061388600046,1,1,1
"NAGA",1,1,0.829270981758121,1,1,1.09919325671831,1,1,1
"NAGLU",0.880666525698585,1,0.522433882048141,1.06389765438071,1,1.00872524579557,1,1,1
"NAGS",1,1.41994425257508,0.599087294276794,0.991020027052997,1.78699377187858,1.00927925386549,1,1,2.63888629251684
"NALCN",0.0949717010603731,0.0128235744173813,0.329363461971507,0.135478551832696,0.359406401871799,1.24560744798366,5.87198617176035,39.2505014763742,4.44543870436953
"NAPB",0.905089230824807,1.08975638217247,0.668954761402864,1,1,1.03576418529815,1,1,1
"NAPEPLD",1.00866181327672,1,1,0.819848531854419,1,1,1,1,1
"NAPRT",1,1,1,1,1,1,1,1,1
"NARS1",0.90465210942586,1,0.80094930206839,0.809902754272331,1,1.04540666714666,1,1,1
"NARS2",0.703886951484371,1,1,1.07887873564698,1,1,1,1,1
"NASP",0.464106760897065,0.398464482181614,0.699459446154081,1,1,0.974464663743206,1,1,1
"NAT10",0.381186525775518,1,1,0.765296969263994,1,1,1,1,1
"NAV1",0.195980458473178,0.00378762313664023,0.179955724414985,1,1.22661190289247,1.3189711197306,1,30.1249057376488,1
"NAV2",0.2791265882562,1,0.333462747674192,1,1,1.33339286833143,1,1,1
"NAV3",0.724175175858945,1,1,5.80904077233006,1,1,1,1,1
"NAXD",0.621616659552612,1,0.832933098506636,1.26118696049934,1,1,1,1,1
"NAXE",1,1,0.833832386639958,1,1,1.07569582661998,1,1,1
"NBAS",0.282211006012252,1,1,1.20045620105695,1,1,1,1,1
"NBEA",1,0.0922750866040901,0.444155834593411,0.286013564680693,1.06804868905086,1.18303271815359,4.48123184584088,1,1
"NBN",0.923036537529425,1,1,0.919134731466839,1,1,1,1,1
"NBPF3",1,1.17274006363761,0.81036348050117,1,1.33263492857194,0.975927859281638,1,1,1
"NBR1",0.616095367969396,1,1,1.31271777560286,1,1,1,1,1
"NCALD",1,1,0.85251933953633,1,0.725305688832426,1.07291368613967,1,1,1.32844739061785
"NCAM2",0.308270394652958,0.591548355318659,0.556030922108744,1,1,0.963817847447198,1,1,1
"NCAPG2",0.324768161022876,1,0.406281343027354,1,1,1.01650719348841,1,1,1
"NCAPH2",0.433335130393002,1,1,1.5670106911729,1,1,1,1,1
"NCDN",0.761467274022971,0.270306514518913,0.524643833121629,1,0.432274110080623,0.911438658930131,1,1,1
"NCF1",1,1,1,1,1,1,1,1,1
"NCF2",0.640084961153866,1,0.586865404617578,0.935838711736637,1,0.987766154361946,1,1,1
"NCF4",1,1,1,1,1,1,1,1,1
"NCKAP1L",0.116293032308058,1,0.451482582980576,0.637705717361509,1,1.11111885171544,2.57303238964305,1,1
"NCKIPSD",0.592818584038475,0.507429265597366,1,0.53948753289657,1,1,1,1,1
"NCL",0.0359118470102502,0.411800978577254,0.812746597734775,0.528654948036622,0.69961251635013,1.00849512991105,1,1,1
"NCOA1",0.283899193176388,0.424628985648108,0.626335458092123,2.49245845317027,0.822453123171251,1.03163232160708,2.60291867458313,1,1
"NCSTN",0.439203445407031,0.474135752170992,0.791304024377967,0.543745564663603,2.07871289511126,1.00710398508871,1,1,1
"NDE1",0.569369920422763,1,1,1,1,1,1,1,1
"NDEL1",1,1,0.588205887280904,1.63565919070773,1,1.09219325316902,1,1,1
"NDFIP2",1.05382302457193,0.285788014353142,0.665448728039438,1,1.14242240522046,1.01219400165913,1,1,1
"NDN",0.768793341225032,1,0.801196105222921,1,0.841836773720887,0.982212257791705,1,8.79794053339286,1
"NDNF",1,1,1,1.53621103452508,1,1,2.9313287904559,1,1
"NDRG1",0.464956073188814,1,0.792131760625886,1,1,1.03101343534563,1,1,1
"NDST1",0.417456175391366,0.541385242084749,0.655790073025639,1.51506531235917,0.697426631630418,1.12160457767288,1,5.17349572343791,1
"NDUFA10",0.991748797119394,1,1,1,1,1,1,1,1
"NDUFA11",1,1,0.869461882822607,1,1,1,1,1,1
"NDUFA12",1,1,0.885309458972991,1,1,0.982663317041333,1,1,1
"NDUFA13",1,1,1,1,1,1,1,1,1
"NDUFA2",0.807606709167508,1,0.897222112002982,1,1,1,1,1,1
"NDUFA6",1,1,1,1,1,1,1,1,1
"NDUFA8",0.705053109734649,1,0.864427931410196,0.702198641803013,1,0.968215384542045,1,1,1
"NDUFA9",0.929553773373021,1,1,0.757359376412412,1,1,1,1,1
"NDUFAF1",0.815976832828764,1,1,0.913787032006502,1,1,1,1,1
"NDUFAF2",1,1,1,1,1,1,1,1,1
"NDUFAF3",0.993955433349393,1,0.882917708477058,1,1,0.999984999491315,1,1,1
"NDUFAF4",0.976025032436241,1,0.927002820077105,1,1,1.01696178785605,1,1,1
"NDUFAF5",1,1,1,1,1,1,1,1,1
"NDUFAF6",1,1,1,1,1,1,1,1,1
"NDUFAF8",1,1,0.965364246946645,1,1,1,1,1,1
"NDUFB10",0.992097512961639,1,1,0.981191857362594,1,1,1,1,1
"NDUFB3",0.999999999999999,1,1,1,1,1,1,1,1
"NDUFB9",0.982879289049011,1,0.898730803544711,0.909488462367943,1,1,1,1,1
"NDUFC2",0.902176055537332,1,0.945865578865464,1,1,1.02199428595543,1,1,1
"NDUFS1",0.681527274653291,1,1,1.56957721151257,1,1,1,1,1
"NDUFS2",0.720109737599903,1,0.350701259449787,1.07967755327327,1,0.862118152140415,1,1,1
"NDUFS3",0.938268748320907,1,0.575833319043266,1.07563482277606,1,0.911225342351921,1,1,1
"NDUFS4",1,1,1,0.990525405305612,1,1,1,1,1
"NDUFS5",1,1,1,1,1,1,1,1,1
"NDUFS6",1,1,1,1,1,1,1,1,1
"NDUFS7",0.50604060988183,1,0.892223165069482,1,1,1.0131664413812,1,1,1
"NDUFS8",0.894529639925229,1,0.701380114549918,0.835626809770611,1,1.01044604435572,1,1,1
"NDUFV1",1,1,0.492107160059105,1,1,0.876935928924482,1,1,1
"NDUFV2",0.753797916670073,1,1,0.884171240790911,1,1,1,1,1
"NDUFV3",1,1,1,1,1,1,1,1,1
"NEB",1.67711990550361e-06,1,1,5.73307522782897,1,1,1,1,1
"NEBL",1,0.924536752647372,1,1.10351498340986,1.31915502347185,1,1,1,1
"NECAP1",1,1,0.675077741381139,1,1,1.09850747594306,2.01623102265456,1,1
"NECTIN1",0.818786142402405,1,0.525022256871011,1,1,0.899902156555642,1,1,1
"NECTIN2",1,1,0.340167616057398,1,1,1.08516284335627,1,1,1
"NECTIN3",0.104674143310437,1,1,0.643504877839229,1,1,1,1,1
"NECTIN4",0.738251919491178,1,0.853091090849686,1.5688368855948,1,1.01571144126941,1,1,1
"NEDD4L",0.130230386324962,0.0107015628856247,0.527248728272604,1,1.75824764731531,1.04164581803976,1,1,1
"NEFH",0.955089345013238,1,0.574957842001344,0.944262705442333,1,1.01110104683037,1,1,1
"NEGR1",1,1,0.613825231870457,1.10744844554632,1,0.979507283593962,1,1,1
"NEIL1",0.980209902730554,1,1,0.961834066668244,1,1,1,1,1
"NEK1",0.687580588925083,1,1,0.930739010006219,1,1,1,1,1
"NEK10",0.425226155448681,1,1,0.574370489346814,1,1,1,1,1
"NEK2",0.938634075193456,1,0.652592276808605,0.594034204231502,1,0.993828509372144,1,1,1
"NEK8",0.502903270415695,1,0.651474126823677,2.06276664597247,1,1.01121946432607,1,1,1
"NEK9",0.510513897961607,0.391908880432828,0.389748251562839,0.708257997666499,1.1100423309475,1.17857178225676,1,1,1
"NELFA",0.637457544029532,0.235746289175175,0.759540907187212,1,1.32124000892625,0.995682168602049,1,1,1
"NEO1",0.179405394553829,1,1,1,1,1,124.37174689531,1,1
"NES",0.442119808462443,0.155835227977214,0.611685927334914,0.45339303419972,1,0.956846758767499,1,1,1
"NEU1",0.914182098607537,1,0.702022418082159,1,1,1.06121025441929,1,1,1
"NEURL4",0.260214788726797,1,0.130618364160512,0.484080393510927,1,0.99641481578942,1,1,17.2972297321596
"NEUROD1",0.738370260450316,1,0.757614840050775,0.730747956931015,1,1.04666225281175,1,1,1
"NEUROD2",1,1,1,1,1,1,1,1,1
"NEUROD4",1.08972634928561,1,1,1,1,1,1,1,1
"NEUROD6",0.948566225228071,1,0.746460847512056,1,1,1.05554752865206,1,1,1
"NEUROG1",1,1,0.868668813584442,1,1,0.968456569750612,1,1,1
"NEUROG2",0.757783555798979,1.0039780280575,0.850678142652422,1,1,0.976455147339526,1,1,1
"NEUROG3",1,1,0.529801066413099,1,1,1.01280166705156,1,1,1
"NEXN",0.709780001963503,1,1,1.85981491573609,1,1,1,1,1
"NF1",0.0499122966325003,0.160352592504267,0.22259250047255,1.17459440182321,16.2938020216972,1.12814292194257,305230314.43084,23.0809420193361,2.48217638623761
"NF2",0.575664455289679,1,0.754925619197961,1,1,0.938305052191179,1,1,1
"NFASC",0.246057725513858,1,0.353466806284043,0.462649932931156,1,1.47165912331569,1,1,1
"NFATC1",0.491069536802378,0.310227886687762,0.380983317524541,1,0.699170238306306,0.924553632187084,1,4.11200285087216,1
"NFATC2",1,1,0.298470550677194,1,1,1.01388726732362,1,1,1
"NFATC4",0.628485106608708,1,0.415830578163622,1,1,0.942538032857422,1,1,1.97964914346018
"NFIA",0.349521314064827,0.135248228918082,0.588409946984635,1,2.44042452180286,1.03088049472992,1,7.9118273904284,1
"NFIB",0.513060169472493,0.26538115552264,0.449325628031152,1,0.842751309280614,0.997180211898128,4.76664918300438,1,1
"NFIX",0.828954884161318,0.803847129240641,0.713398163759395,3.25710880132648,0.829440131929659,1.0866618133666,1,8.00439554166347,1
"NFKB1",0.358248381623399,0.445722547930557,0.779440468752348,0.515340280430787,1,1.24180448727424,4.27504614312021,1,1
"NFKB2",0.151640851689552,0.146383289846146,0.558140085722156,1.40414001496504,1.11986963579823,1.07872470493193,1,1,1
"NFKBIA",1,1,0.670355731103273,0.381168433784463,1,0.902568586481274,1,1,1
"NFKBIE",0.564808210114668,0.414338499940203,0.67166968521804,1,0.826498011918199,1.06874595291585,1,1,1
"NFS1",0.51339289612544,1,0.499092891798383,0.698989358171042,1,1.10945961694602,1,1,1
"NFU1",1,1,1,1,1,1,1.00106178935378,1,1
"NFX1",0.360977367327585,1,0.727086606413284,0.520315817625061,1,1,1,1,1
"NGF",1,1,0.749401572694232,1,1,1.03067943387574,1,1,1
"NGLY1",1.0232516002125,1,1,1.27628873159256,1,1,1,1,1
"NGRN",1,1,1,1,1,1,1,1,1
"NHEJ1",0.679409292776966,1,1,1,1,1,1,1,1
"NHLH1",1,1.37761528549281,0.829155109079551,1,0.848125469315531,1,1,1,1
"NHLH2",1,0.444842388663616,0.844291653746649,1,1,1,1,1,1
"NHLRC1",0.910040006853253,1,0.584184156438617,1.09606564844582,1,1.20604884497713,1,1,1.00326070006904
"NHLRC2",0.914019345621603,1,1,0.779311842313278,1,1,1.61416251259015,1,1
"NHP2",0.987720895608499,1,0.587897913565988,1.04649894295161,1,0.998186234187414,1,1,1
"NID2",0.3318444008413,0.859244297224084,0.431083236541032,1,1,0.914342376583779,1,1,1
"NINJ2",1,1,1,1,1,1,1,1,1
"NINL",0.963432789382807,1,1,1.01772961493142,1,1,1,1,1
"NIPA1",1,1,1,1,1,0.968689091019869,1,1,1.05753151027071
"NIPA2",0.395381356758952,1,1,1.64173506907261,1,1,1,1,1
"NIPAL4",1.00290585390439,1,0.704905990508732,1,1,1,1,1,1
"NIPBL",1,0.129193553062894,0.369440210135957,1,8.92124919166094,1.37533600187672,1,1,1
"NKAIN1",0.838276882062193,1,0.437198736308733,1,1,1.03032372527121,1,1,1.27233187685126
"NKAIN2",1,1,0.806559259893579,1.30273073224999,1,0.954111571989469,1,1,1
"NKX2-1",1,1,1,1,1,1,1,1,1
"NKX2-2",1,1.02487344804983,0.91602207651751,1,1,1.04710206397186,1,1,1
"NKX6-1",0.999127815253992,1.15353415734269,0.783838826898311,1.09536255406748,1,0.994550407534237,1,1,3.74761864703889
"NKX6-2",1,1,1,1,1,1,1,1,1
"NLE1",0.842593646004011,1,0.523268813946824,0.757319492136287,1,1.01468470775453,1,1,1
"NLGN1",0.522113489173303,1,0.623714595663996,1.09251461317792,1,0.898453107399677,1,1,1
"NLGN2",1,0.000326866056556345,0.542680161626868,1.06459166228425,4.89348152967347,0.972297330743531,1,60.4730037448691,1
"NLRC4",0.725032232214927,1,0.866854335169376,0.915149971543643,1,0.970262905997109,1,1,1
"NLRP1",0.589653549418178,1,0.674213584934916,0.835680786741297,1,0.999453931396143,1,1,1
"NLRP12",0.999999999999999,1,1,1,1,1,1,1,1
"NLRP3",0.55866847461063,1,0.825374721291905,0.665276564470147,1,1.26824515884958,1,1,2.24042427351015
"NMBR",1,1,1,1,1,1,1,1,1
"NME5",1,1,0.890828580860401,1,1,1,1,1,1
"NME8",1,1,1,1,1,1,2.94412585413299,1,1
"NMNAT1",0.796618958640894,1,1,1,1,1,1,1,1
"NMNAT2",1,0.510125481598498,0.747026534347792,1,0.977717714001725,1.0042039699027,1,1,1
"NNMT",1,1,1,1,1,1,1,1,1
"NOD2",1,1,1,1,1,1,1,1,1
"NODAL",1,1,0.398573390037945,0.63610108600725,1,0.974926876141409,1,1,1
"NOG",1,1.70916572764663,0.823357229623732,1,1,1,1,1,1
"NOP10",1,1,1.0067691502416,0.780882373308398,1,1.05977509744492,1,1,1
"NOP56",0.409016036421567,1,0.808440295842779,0.755144199327253,1,0.94673619709657,3.12270660199631,1,1
"NOS1AP",0.513095902303616,0.288131429902904,0.735600138502321,1,1.29930666689921,0.952089495099386,1,1,1
"NOS2",0.316176788006856,0.435254688219898,0.60255185410796,0.673477293233503,1,1.10632785988604,1,1,1.76594151821104
"NOS3",0.352109605657232,1,0.395457150755469,1,1,1.08248615904872,1,1,1
"NOSIP",0.972869784625281,1,0.694650112497955,0.947468802367334,1,0.954091533693229,1,1,1
"NOTCH1",0.118128462102634,0.00972005615620016,0.0422183364699627,1,4.06076279145929,0.923383038731194,1.28422385759928,1.00672685385733,1
"NOTCH2",0.12720088885331,1,0.104301416741972,0.385244732760455,1,0.974073166786909,1,1,1
"NOTCH3",0.111595430380893,0.0440646191577056,0.0242219709715195,0.455201259863845,1,0.739396611030706,1,1,1
"NOX4",1,1,1,1,1,1,1,1,1
"NPAS2",0.435986764544632,0.321993625497705,0.755618670472213,1.4999930916318,1.126744006629,1.0146207706365,1,1,1
"NPAS3",0.148848816846607,0.520586683383759,0.258473088817113,1.54167744053222,2.03868254838228,1.06393341090173,4.14034719039636,1,1
"NPAS4",1,0.918874638793571,0.736868078306925,1,0.834062017939936,0.971428240248768,1,1,1
"NPC1",0.567028811458073,1,0.725816438996446,1.43718456115993,1,1.19466283638733,1,1,1
"NPC2",1,1,0.80275510336015,1,1,1,1,1,1
"NPFF",1,1,0.990199517603795,1,1,0.969616821460136,1,1,1
"NPHP1",0.86321815644864,1,1,1.10985103843706,1,1,1,1,1
"NPHP3",0.132136645716951,1,1,0.580855355207105,1,1,1,1,1
"NPHP4",0.911914905619606,1,1,1.27495256692204,1,1,1,1,1
"NPHS1",0.59369704490913,1.05443163186752,0.553472805783547,0.291813477554584,1.10221367709553,1.0820411342106,1.20950886435885,1,1.00243657861674
"NPHS2",1,1,0.812791218927507,0.996648773183594,1,0.983096889542699,1,1,1
"NPL",1,1,1,1.01833683104202,1,1,1,1,1
"NPLOC4",1,0.00308765094678932,0.840649552921765,1,0.968210074881844,1.13901075527049,1,1,1
"NPM1",1,1,0.917971599696201,1,1,1.03599421358662,1,1,1
"NPR2",0.324638512728627,0.290181556353065,0.371764661650269,0.547627011477654,0.804579800761223,0.956950288908923,1,1,1
"NPR3",0.948686745219454,1,1,1,1,1,1,1,1
"NPRL2",0.837143635257315,1,0.75013307471426,1,1,0.98527360342856,1,1,1
"NPRL3",0.823701862605917,1,0.831067998487001,1,1,0.958628711035171,1,1,1
"NPTN",0.860092980250186,0.921696523700515,0.872670052464777,1.69392044334642,0.974538172288501,0.973640468960918,1,1,1
"NPTX1",1,0.627939572553718,0.544051829460058,0.703767926922956,1,0.974113823367964,1,1,1
"NPVF",1,1,1,1,1,1,1,1,1
"NR1D1",0.428960050773534,0.043509582720761,0.698311355429839,1,2.34574182735173,1.03740036791372,1,1,1
"NR1H4",0.590991278590066,1,0.969560457989636,6.7839594204923,1,0.927666282010109,1,1,1
"NR2E1",0.546904840551256,0.416079468403153,0.757356023418594,1,1.31937682978148,1.03690550658527,1,1,1
"NR2F2",1,0.985500578393703,0.808287311640044,1.74942487473425,1.31184503450552,1.04835654362,1,1,1
"NR3C1",1,0.163949683143149,0.681775025464997,0.405671013078575,1.28371645912373,1.01401505314126,1,1,1
"NR3C2",0.496064490926232,0.20201529044773,0.723890478337089,4.49947981024646,1.31837400246418,0.933418524160558,3.00516551614337,1,1
"NR4A2",1,0.384356347358002,0.666469037334877,0.569951004513303,1.32476589719971,1.08959730614969,7.14021464431613,1,1
"NR5A1",1,1,0.885053706560905,1,0.838188545060949,0.965554758836961,1,1,1
"NRAS",1,1,0.82695530301706,1,1,1.01700451286976,1,1,1
"NRCAM",0.505450268348313,1,0.643736424784556,0.379092903229596,1,0.923779889151766,1,1,1
"NRF1",1,0.528247669518315,0.875744960237442,1,0.717416499608592,1.02054471066516,1,8.19378448724546,1
"NRG3",0.727543970061943,1,0.550303109745549,1.06725716092724,1,0.958332541098886,1,1,1
"NRIP3",1,1,0.757493570908597,1,1,1.00608007907731,1,1,1
"NRL",1.00817460587017,1.60680579434078,0.947845663814721,1.03636902954981,1,1,1,1,1
"NRM",0.947830714330439,1,0.788646061304935,1,1,1.04063987612335,1,1,1
"NRP1",0.617038316369797,1,0.639792305191122,0.552207771781296,1,0.96000763266322,1,1,1
"NRTN",1,1.01020152184827,0.752339066347472,1,1,0.976806830974519,1,1,1
"NRXN1",0.180857350325442,0.244074903090813,0.333235520110217,1.32010349637884,1,1.05192705604199,3000.93003856869,1,1
"NRXN3",1,1.15335776038212,0.338193438447868,1.16864255592388,0.600796334218797,1.18605817185129,4.41649799224991,1,1.86493061184444
"NSD1",0.0698068902240035,0.227532287233455,0.442174762986375,3.93297702201942,2.67451389660697,1.07221188441475,1.0286373779501,3.4707987886834,1.12147943306912
"NSD2",0.186685733638388,0.0764611040340453,0.314717943216947,1.40316028599074,0.430031197644194,1.04433121300942,1,1,1
"NSF",0.821963662902539,0.960484225736173,0.738811059260803,1,1,0.946168169968013,1,1,1
"NSFL1C",0.836319000060513,1,0.771973992088417,1,1,1.118213390759,1,1,1
"NSL1",0.933989279873244,1,0.956036994704528,1.18480398361357,1,1,1,1,1
"NSMCE2",0.687148589742461,1,0.840892473943715,1,1,1.03074429852446,1,1,1
"NSMCE4A",0.731762920738351,0.914224730493734,0.689330294058041,1,1,1,1,1,1
"NSMF",0.759050798692123,0.931260509095033,0.512097517356438,0.633302001267436,1,0.883329991692071,1,1,1
"NSUN2",0.889908442998365,0.827303198493333,0.406096294690094,0.50424238864146,0.60825504021699,0.916490525529475,1,1,1
"NSUN3",1,1,1,1,1,1,1,1,1
"NSUN4",0.644934077115233,1,0.584265537260544,0.988825984050601,1,1.01846740408351,1,1,1
"NT5C2",0.789394968323331,1,0.6512435756239,4.13244053694154,1,1.09365927308242,1,1,4.07482615250682
"NT5C3A",1,1,0.861397957895652,0.56504979255126,1,1.0288036725086,1,1,1
"NT5DC3",0.300043359440888,1,0.523312978060846,0.963417285084769,1,1.12988402915739,1,1,1
"NTAN1",0.992709516254614,1,1,0.958588032878024,1,1,1,1,1
"NTAQ1",1,1,1,1,1,1,1,1,1
"NTF3",0.607804267711346,0.300580203466291,0.949288120511642,1,0.844833495773005,0.96497833321375,1,1,1
"NTF4",1,1,0.870347393964239,1,1,1.07683913623921,1,1,1
"NTM",0.96081503968735,1,0.783212293820608,1,0.843916700669366,0.936844844414807,1,1,1
"NTN4",0.747215950489149,1,0.56516787860246,1.04683745839867,1,1.01528481501902,1,1,1
"NTNG1",0.669802827575815,1.15714248789625,0.51366785902356,0.619669578016914,0.716991744862204,1.12669470293794,1,1,1
"NTNG2",0.383652019020705,0.00237238619529796,0.388585696379498,1.66872640669626,1.74471164305538,1.00348393759616,1,1,1
"NTRK1",0.589147098201073,1,0.68804090989658,0.885931470400874,1,1.00035709029448,1,1,1
"NTRK2",1,0.203686692265512,0.437924417379585,0.513378650700127,6.96081150568506,0.996570045530876,1,1,2.64860059771521
"NTRK3",0.57737656929292,1,0.377159467333942,0.551538085836578,1,1.05105301706138,1,1,1
"NUAK1",0.8619052895195,1,0.484331927700002,1,1,0.981537776115286,2.57913009050146,1,1
"NUB1",0.216421042155156,1,0.544079472895722,1,1,1.04308780306825,1,1,1
"NUBP1",1,1,1,1,1,1,1,1,1
"NUBPL",0.931019759428195,1,1,1.00872012893905,1,1,1,1,1
"NUCKS1",1,0.692726173170718,0.841981890638513,1,1,1.00127616699012,1,1,1
"NUDT4",0.72061217918004,1,1,1,1,1,3.33702970269681,1,1
"NUFIP1",0.965179965804171,1,1,0.936733150530845,1,1,1,1,1
"NUGGC",0.882754269680304,1,1,0.864399793317377,1,1,1,1,1
"NUMB",0.618168987795949,1.4288508385173,0.87286096845642,1.12404976092725,0.828049494646623,1.0190146216804,1,1,1
"NUP107",0.463268946201077,1,0.676875366261952,0.93578680860697,1,0.903384127036794,1,1,1
"NUP133",0.599215312568524,1,1,1.33282320480291,1,1,1,1,1
"NUP188",0.0750711514868151,1,1,0.163896891658108,1,1,1,1,1
"NUP50",1,1.03122646909412,0.934323890953008,1,0.843333803670222,1.0176120161058,1,1,1
"NUP54",1,1,0.647605701064625,0.649677766999482,1,1.0629312808416,2.7962156702884,1,1
"NUP62",1,1,0.823297850117631,1,1,0.974932647477976,1,1,1
"NUP85",0.611518229871907,1,0.741998294647989,1,1,1.13901075527049,1,1,1
"NUS1",1,1.21829349028289,0.830774600364676,1,1,1,1,1,1
"NUTM2A",1,1,1,1,1,1,1,1,1
"NXN",0.596625953086996,1,0.473801210084068,0.58511121644622,1,0.984215616936549,1,1,1
"NXNL1",1,1,0.458100275882488,1,1,1.07003277746439,1,1,1
"NXNL2",0.808539409306336,0.803687029383264,0.692600369878342,1,1,1,1,1,1
"NXPH1",1,1,0.875876007239001,1,1,0.986619705527022,1,1,1
"NYAP2",1,1,0.41731357083176,1,1,1.08223605367326,1,1,1
"NYNRIN",0.375825983074009,1,0.5561529418588,0.596031249009802,1,1,1,1,1
"OAS1",0.920497302691472,1,1,0.917964998177755,1,1,1,1,1
"OAT",0.900823897624455,1,0.902987544049537,0.880076309560984,1,0.978449696783581,1,1,1
"OBP2A",1,1,1,1,1,1,1,1,1.31282514137328
"OBP2B",1,1,1.00608291340786,1,0.849373743536963,1,1.00050123488445,1,1
"OBSCN",0.165824103154167,4.98742077163626e-05,0.0332136540575906,1.15194747096202,1,0.793784009211321,1,1,1
"OBSL1",0.235714882440637,0.0807919462135847,0.346314997635095,2.73034426144744,1,1,1,1,1
"OC90",1,1,1,1,1,1,1,1,1
"OCA2",0.639542708273542,1,1,1.1838216117365,1,1,1,1,1
"OCEL1",1,1,0.852543205717977,1,1,1,1,1,1
